00:00:00,107,3273,1
00:00:10,111,3267,0
00:00:20,108,3267,0
00:00:30,100,3266,0
00:00:40,98,3263,1
00:00:50,98,3264,1
00:01:00,101,3276,1
00:01:10,100,3271,1
00:01:20,100,3277,1
00:01:30,101,3270,1
00:01:40,100,3259,0
00:01:50,99,3249,0
00:02:00,94,3252,1
00:02:10,95,3249,1
00:02:20,97,3240,1
00:02:30,100,3243,1
00:02:40,101,3232,1
00:02:50,103,3241,0
00:03:00,100,3234,1
00:03:10,87,3231,0
00:03:20,89,3204,1
00:03:30,92,3205,1
00:03:40,92,3204,1
00:03:50,92,3221,1
00:04:00,86,3206,1
00:04:10,99,3198,1
00:04:20,104,3194,1
00:04:30,147,3207,1
00:04:40,121,3207,1
00:04:50,106,3207,0
00:05:00,99,3207,1
00:05:10,99,3200,1
00:05:20,99,3217,1
00:05:30,99,3275,0
00:05:40,90,3308,1
00:05:50,88,3299,0
00:06:00,90,3304,1
00:06:10,85,3280,0
00:06:20,86,3290,1
00:06:30,89,3232,1
00:06:40,79,3249,1
00:06:50,87,3285,1
00:07:00,85,3298,1
00:07:10,80,3298,1
00:07:20,75,3294,0
00:07:30,67,3263,0
00:07:40,95,3252,0
00:07:50,90,3246,0
00:08:00,97,3239,1
00:08:10,109,3277,0
00:08:20,111,3300,0
00:08:30,109,3307,0
00:08:40,99,3266,0
00:08:50,92,3277,1
00:09:00,97,3276,0
00:09:10,108,3281,0
00:09:20,107,3284,0
00:09:30,96,3285,0
00:09:40,93,3290,0
00:09:50,91,3290,0
00:10:00,97,3307,0
00:10:10,95,3313,0
00:10:20,74,3322,1
00:10:30,81,3302,0
00:10:40,91,3303,1
00:10:50,72,3310,1
00:11:00,66,3285,1
00:11:10,73,3258,0
00:11:20,79,3253,0
00:11:30,94,3262,1
00:11:40,97,3300,1
00:11:50,114,3303,1
00:12:00,114,3320,1
00:12:10,111,3308,1
00:12:20,111,3320,1
00:12:30,106,3322,1
00:12:40,101,3324,0
00:12:50,94,3328,0
00:13:00,89,3322,1
00:13:10,95,3276,1
00:13:20,93,3253,1
00:13:30,87,3223,1
00:13:40,93,3212,0
00:13:50,93,3213,0
00:14:00,92,3240,1
00:14:10,78,2991,1
00:14:20,80,3244,1
00:14:30,85,3249,1
00:14:40,86,3221,0
00:14:50,84,3236,0
00:15:00,90,3227,0
00:15:10,88,3223,0
00:15:20,88,3213,1
00:15:30,89,3210,0
00:15:40,92,3214,1
00:15:50,90,3219,0
00:16:00,89,3226,0
00:16:10,89,3213,1
00:16:20,75,3219,0
00:16:30,84,3208,0
00:16:40,84,3199,0
00:16:50,83,3189,0
00:17:00,85,3265,0
00:17:10,88,3276,0
00:17:20,89,3283,0
00:17:30,85,3287,0
00:17:40,83,3291,0
00:17:50,84,3292,0
00:18:00,84,3294,0
00:18:10,85,3294,0
00:18:20,85,3299,0
00:18:30,83,3309,0
00:18:40,84,3318,0
00:18:50,84,3312,0
00:19:00,87,3305,1
00:19:10,88,3326,0
00:19:20,87,3333,0
00:19:30,83,3335,0
00:19:40,86,3337,0
00:19:50,86,3339,0
00:20:00,88,3339,0
00:20:10,89,3340,0
00:20:20,89,3338,0
00:20:30,88,3338,0
00:20:40,88,3337,0
00:20:50,89,3337,0
00:21:00,88,3336,0
00:21:10,87,3337,0
00:21:20,85,3337,0
00:21:30,84,3335,0
00:21:40,83,3341,0
00:21:50,85,3340,0
00:22:00,86,3341,0
00:22:10,87,3341,0
00:22:20,87,3341,0
00:22:30,87,3346,0
00:22:40,86,3345,0
00:22:50,85,3346,0
00:23:00,84,3351,0
00:23:10,85,3352,0
00:23:20,86,3356,0
00:23:30,86,3356,0
00:23:40,86,3359,0
00:23:50,86,3360,0
00:24:00,86,3363,0
00:24:10,85,3363,0
00:24:20,84,3351,1
00:24:30,90,3339,0
00:24:40,93,3331,0
00:24:50,93,3328,0
00:25:00,86,3335,0
00:25:10,87,3338,0
00:25:20,86,3341,0
00:25:30,85,3346,0
00:25:40,84,3350,0
00:25:50,85,3355,0
00:26:00,85,3356,0
00:26:10,86,3360,0
00:26:20,85,3364,0
00:26:30,85,3366,0
00:26:40,87,3373,0
00:26:50,86,3377,0
00:27:00,85,3383,0
00:27:10,85,3384,0
00:27:20,85,3392,0
00:27:30,85,3394,0
00:27:40,85,3397,0
00:27:50,85,3401,0
00:28:00,85,3402,0
00:28:10,86,3403,0
00:28:20,86,3407,0
00:28:30,87,3412,0
00:28:40,85,3414,0
00:28:50,87,3417,0
00:29:00,87,3422,0
00:29:10,85,3425,0
00:29:20,85,3427,0
00:29:30,84,3430,0
00:29:40,85,3432,0
00:29:50,85,3435,0
00:30:00,84,3440,0
00:30:10,82,3442,0
00:30:20,85,3447,0
00:30:30,86,3451,0
00:30:40,86,3452,0
00:30:50,84,3454,0
00:31:00,84,3457,0
00:31:10,85,3459,0
00:31:20,85,3461,0
00:31:30,85,3464,0
00:31:40,86,3469,0
00:31:50,86,3470,0
00:32:00,85,3471,0
00:32:10,86,3475,0
00:32:20,85,3476,0
00:32:30,85,3477,0
00:32:40,85,3479,0
00:32:50,86,3485,0
00:33:00,84,3485,0
00:33:10,83,3485,0
00:33:20,84,3486,0
00:33:30,84,3488,0
00:33:40,84,3493,0
00:33:50,85,3492,0
00:34:00,87,3496,0
00:34:10,86,3496,0
00:34:20,85,3498,0
00:34:30,86,3504,0
00:34:40,84,3505,0
00:34:50,83,3505,0
00:35:00,85,3504,0
00:35:10,86,3508,0
00:35:20,86,3508,0
00:35:30,85,3515,0
00:35:40,86,3517,0
00:35:50,88,3518,0
00:36:00,86,3519,0
00:36:10,83,3521,0
00:36:20,83,3524,0
00:36:30,83,3522,0
00:36:40,83,3524,0
00:36:50,85,3526,0
00:37:00,85,3527,0
00:37:10,86,3535,0
00:37:20,85,3531,0
00:37:30,85,3530,0
00:37:40,83,3533,0
00:37:50,85,3535,0
00:38:00,85,3538,0
00:38:10,84,3534,0
00:38:20,84,3539,0
00:38:30,84,3541,0
00:38:40,87,3541,0
00:38:50,87,3542,0
00:39:00,84,3544,0
00:39:10,85,3547,0
00:39:20,85,3545,0
00:39:30,84,3547,0
00:39:40,86,3549,0
00:39:50,85,3549,0
00:40:00,86,3553,0
00:40:10,86,3553,0
00:40:20,85,3553,0
00:40:30,85,3555,0
00:40:40,87,3557,0
00:40:50,87,3560,0
00:41:00,85,3558,0
00:41:10,84,3561,0
00:41:20,85,3562,0
00:41:30,85,3564,0
00:41:40,85,3563,0
00:41:50,85,3562,0
00:42:00,86,3564,0
00:42:10,85,3570,0
00:42:20,85,3569,0
00:42:30,84,3568,0
00:42:40,84,3570,0
00:42:50,84,3571,0
00:43:00,84,3571,0
00:43:10,84,3572,0
00:43:20,84,3572,0
00:43:30,84,3574,0
00:43:40,85,3575,0
00:43:50,86,3576,0
00:44:00,86,3578,0
00:44:10,86,3578,0
00:44:20,85,3579,0
00:44:30,84,3577,0
00:44:40,84,3581,0
00:44:50,85,3583,0
00:45:00,85,3579,0
00:45:10,84,3583,0
00:45:20,85,3582,0
00:45:30,84,3584,0
00:45:40,84,3586,0
00:45:50,84,3586,0
00:46:00,85,3588,0
00:46:10,86,3590,0
00:46:20,86,3590,0
00:46:30,87,3588,0
00:46:40,85,3593,0
00:46:50,85,3593,0
00:47:00,84,3589,0
00:47:10,84,3595,0
00:47:20,84,3595,0
00:47:30,85,3598,0
00:47:40,85,3593,0
00:47:50,85,3599,0
00:48:00,84,3595,0
00:48:10,85,3600,0
00:48:20,86,3600,0
00:48:30,86,3601,0
00:48:40,85,3600,0
00:48:50,84,3599,0
00:49:00,85,3601,0
00:49:10,86,3604,0
00:49:20,85,3606,0
00:49:30,84,3605,0
00:49:40,85,3606,0
00:49:50,84,3607,0
00:50:00,84,3605,0
00:50:10,84,3609,0
00:50:20,83,3611,0
00:50:30,83,3608,0
00:50:40,85,3610,0
00:50:50,85,3611,0
00:51:00,85,3614,0
00:51:10,86,3611,0
00:51:20,85,3612,0
00:51:30,85,3612,0
00:51:40,85,3614,0
00:51:50,84,3614,0
00:52:00,84,3619,0
00:52:10,84,3618,0
00:52:20,83,3616,0
00:52:30,83,3617,0
00:52:40,85,3618,0
00:52:50,85,3620,0
00:53:00,86,3623,0
00:53:10,86,3621,0
00:53:20,85,3619,0
00:53:30,85,3621,0
00:53:40,83,3623,0
00:53:50,83,3624,0
00:54:00,84,3622,0
00:54:10,84,3624,0
00:54:20,82,3624,0
00:54:30,83,3629,0
00:54:40,85,3628,0
00:54:50,85,3627,0
00:55:00,85,3627,0
00:55:10,84,3630,0
00:55:20,84,3631,0
00:55:30,84,3630,0
00:55:40,84,3631,0
00:55:50,84,3629,0
00:56:00,84,3629,0
00:56:10,84,3634,0
00:56:20,84,3629,0
00:56:30,85,3630,0
00:56:40,86,3630,0
00:56:50,85,3630,0
00:57:00,84,3629,0
00:57:10,84,3631,0
00:57:20,85,3636,0
00:57:30,86,3633,0
00:57:40,86,3632,0
00:57:50,86,3634,0
00:58:00,86,3635,0
00:58:10,85,3637,0
00:58:20,84,3639,0
00:58:30,84,3637,0
00:58:40,85,3635,0
00:58:50,84,3638,0
00:59:00,84,3639,0
00:59:10,84,3639,0
00:59:20,85,3638,0
00:59:30,84,3639,0
00:59:40,83,3640,0
00:59:50,84,3640,0
01:00:00,86,3641,0
01:00:10,86,3642,0
01:00:20,86,3644,0
01:00:30,84,3645,0
01:00:40,84,3645,0
01:00:50,85,3642,0
01:01:00,86,3646,0
01:01:10,87,3644,0
01:01:20,86,3645,0
01:01:30,86,3642,0
01:01:40,85,3642,0
01:01:50,85,3650,0
01:02:00,85,3645,0
01:02:10,85,3647,0
01:02:20,85,3646,0
01:02:30,85,3646,0
01:02:40,84,3649,0
01:02:50,85,3647,0
01:03:00,86,3652,0
01:03:10,85,3649,0
01:03:20,84,3650,0
01:03:30,84,3650,0
01:03:40,84,3648,0
01:03:50,84,3650,0
01:04:00,86,3650,0
01:04:10,85,3650,0
01:04:20,84,3649,0
01:04:30,84,3654,0
01:04:40,83,3654,0
01:04:50,84,3653,0
01:05:00,85,3650,0
01:05:10,86,3654,0
01:05:20,86,3656,0
01:05:30,87,3653,0
01:05:40,85,3651,0
01:05:50,86,3652,0
01:06:00,85,3658,0
01:06:10,85,3653,0
01:06:20,84,3655,0
01:06:30,84,3655,0
01:06:40,84,3655,0
01:06:50,84,3658,0
01:07:00,83,3656,0
01:07:10,84,3654,0
01:07:20,84,3659,0
01:07:30,84,3657,0
01:07:40,83,3661,0
01:07:50,83,3658,0
01:08:00,85,3660,0
01:08:10,84,3657,0
01:08:20,84,3660,0
01:08:30,85,3659,0
01:08:40,86,3660,0
01:08:50,81,3660,0
01:09:00,83,3662,0
01:09:10,84,3660,0
01:09:20,84,3662,0
01:09:30,84,3661,0
01:09:40,84,3659,0
01:09:50,84,3662,0
01:10:00,86,3664,0
01:10:10,86,3666,0
01:10:20,85,3665,0
01:10:30,84,3664,0
01:10:40,85,3666,0
01:10:50,85,3666,0
01:11:00,84,3667,0
01:11:10,84,3668,0
01:11:20,86,3667,0
01:11:30,84,3669,0
01:11:40,85,3667,0
01:11:50,86,3667,0
01:12:00,86,3668,0
01:12:10,84,3667,0
01:12:20,85,3668,0
01:12:30,84,3668,0
01:12:40,85,3667,0
01:12:50,85,3669,0
01:13:00,86,3668,0
01:13:10,85,3668,0
01:13:20,85,3672,0
01:13:30,87,3671,0
01:13:40,86,3669,0
01:13:50,85,3670,0
01:14:00,84,3673,0
01:14:10,85,3673,0
01:14:20,84,3670,0
01:14:30,85,3671,0
01:14:40,86,3670,0
01:14:50,86,3670,0
01:15:00,85,3671,0
01:15:10,85,3671,0
01:15:20,85,3672,0
01:15:30,86,3673,0
01:15:40,86,3670,0
01:15:50,86,3671,0
01:16:00,84,3674,0
01:16:10,84,3676,0
01:16:20,83,3654,1
01:16:30,80,3672,0
01:16:40,82,3677,1
01:16:50,92,3682,1
01:17:00,95,3675,1
01:17:10,109,3665,1
01:17:20,109,3659,0
01:17:30,98,3651,0
01:17:40,97,3640,1
01:17:50,93,3632,1
01:18:00,98,3628,0
01:18:10,109,3622,1
01:18:20,117,3614,1
01:18:30,120,3608,1
01:18:40,120,3600,1
01:18:50,117,3594,1
01:19:00,105,3585,1
01:19:10,90,3580,0
01:19:20,84,3573,0
01:19:30,83,3566,0
01:19:40,82,3561,0
01:19:50,82,3550,0
01:20:00,81,3545,0
01:20:10,82,3536,0
01:20:20,85,3526,0
01:20:30,88,3522,0
01:20:40,90,3514,0
01:20:50,86,3507,0
01:21:00,83,3499,0
01:21:10,81,3492,0
01:21:20,80,3477,0
01:21:30,80,3470,0
01:21:40,82,3463,0
01:21:50,80,3452,0
01:22:00,81,3441,0
01:22:10,79,3431,0
01:22:20,79,3423,0
01:22:30,79,3410,0
01:22:40,80,3398,0
01:22:50,80,3390,0
01:23:00,81,3383,0
01:23:10,79,3376,0
01:23:20,79,3365,0
01:23:30,79,3358,0
01:23:40,80,3346,0
01:23:50,79,3345,0
01:24:00,79,3336,0
01:24:10,79,3329,0
01:24:20,79,3320,0
01:24:30,79,3317,0
01:24:40,80,3313,0
01:24:50,80,3306,0
01:25:00,76,3297,0
01:25:10,76,3294,0
01:25:20,77,3290,0
01:25:30,79,3288,0
01:25:40,82,3284,1
01:25:50,84,3288,0
01:26:00,78,3293,0
01:26:10,77,3294,0
01:26:20,76,3291,0
01:26:30,77,3294,0
01:26:40,76,3294,0
01:26:50,79,3290,0
01:27:00,80,3289,0
01:27:10,79,3288,0
01:27:20,77,3285,0
01:27:30,78,3284,0
01:27:40,80,3284,0
01:27:50,80,3282,0
01:28:00,80,3279,0
01:28:10,80,3278,0
01:28:20,80,3278,0
01:28:30,81,3272,0
01:28:40,75,3272,0
01:28:50,78,3270,0
01:29:00,80,3270,0
01:29:10,80,3267,0
01:29:20,81,3263,0
01:29:30,80,3264,0
01:29:40,79,3263,0
01:29:50,81,3259,0
01:30:00,81,3260,0
01:30:10,79,3255,0
01:30:20,79,3255,0
01:30:30,80,3254,0
01:30:40,82,3253,0
01:30:50,82,3250,0
01:31:00,81,3249,0
01:31:10,81,3248,0
01:31:20,81,3245,0
01:31:30,83,3243,0
01:31:40,82,3244,0
01:31:50,82,3242,0
01:32:00,81,3239,0
01:32:10,81,3242,0
01:32:20,81,3236,0
01:32:30,80,3235,0
01:32:40,80,3237,0
01:32:50,82,3237,0
01:33:00,81,3234,0
01:33:10,81,3232,0
01:33:20,81,3231,0
01:33:30,81,3235,0
01:33:40,82,3228,0
01:33:50,77,3229,0
01:34:00,76,3228,0
01:34:10,80,3227,0
01:34:20,81,3226,0
01:34:30,81,3226,0
01:34:40,80,3228,0
01:34:50,79,3225,0
01:35:00,80,3226,0
01:35:10,79,3225,0
01:35:20,79,3227,0
01:35:30,79,3226,0
01:35:40,80,3223,0
01:35:50,81,3220,0
01:36:00,81,3222,0
01:36:10,80,3218,0
01:36:20,80,3218,0
01:36:30,81,3219,0
01:36:40,81,3215,0
01:36:50,82,3213,0
01:37:00,80,3210,0
01:37:10,80,3210,0
01:37:20,74,3202,0
01:37:30,75,3198,0
01:37:40,79,3198,0
01:37:50,80,3199,0
01:38:00,82,3193,0
01:38:10,79,3190,0
01:38:20,78,3187,0
01:38:30,80,3179,0
01:38:40,82,3166,0
01:38:50,86,3156,0
01:39:00,81,3152,0
01:39:10,82,3154,0
01:39:20,81,3153,0
01:39:30,80,3154,0
01:39:40,79,3156,0
01:39:50,78,3156,0
01:40:00,80,3162,0
01:40:10,80,3166,0
01:40:20,79,3169,0
01:40:30,79,3173,0
01:40:40,79,3178,0
01:40:50,80,3180,0
01:41:00,82,3184,0
01:41:10,81,3189,0
01:41:20,80,3192,0
01:41:30,78,3198,0
01:41:40,78,3204,0
01:41:50,79,3206,0
01:42:00,79,3214,0
01:42:10,79,3217,0
01:42:20,80,3226,0
01:42:30,80,3230,0
01:42:40,82,3238,0
01:42:50,82,3241,0
01:43:00,81,3247,0
01:43:10,80,3254,0
01:43:20,80,3258,0
01:43:30,80,3269,0
01:43:40,81,3274,0
01:43:50,82,3275,0
01:44:00,82,3287,0
01:44:10,80,3288,0
01:44:20,79,3293,0
01:44:30,80,3297,0
01:44:40,81,3304,0
01:44:50,82,3309,0
01:45:00,81,3315,0
01:45:10,81,3320,0
01:45:20,80,3324,0
01:45:30,80,3332,0
01:45:40,80,3335,0
01:45:50,80,3341,0
01:46:00,81,3344,0
01:46:10,81,3349,0
01:46:20,81,3354,0
01:46:30,81,3358,0
01:46:40,82,3363,0
01:46:50,82,3367,0
01:47:00,81,3372,0
01:47:10,80,3373,0
01:47:20,79,3378,0
01:47:30,79,3380,0
01:47:40,80,3386,0
01:47:50,80,3390,0
01:48:00,81,3393,0
01:48:10,80,3394,0
01:48:20,80,3398,0
01:48:30,81,3399,0
01:48:40,81,3407,0
01:48:50,82,3408,0
01:49:00,82,3412,0
01:49:10,80,3413,0
01:49:20,80,3417,0
01:49:30,80,3420,0
01:49:40,80,3424,0
01:49:50,81,3425,0
01:50:00,82,3432,0
01:50:10,81,3432,0
01:50:20,81,3435,0
01:50:30,82,3439,0
01:50:40,80,3439,0
01:50:50,80,3444,0
01:51:00,81,3446,0
01:51:10,80,3447,0
01:51:20,81,3453,0
01:51:30,82,3453,0
01:51:40,82,3454,0
01:51:50,86,3457,0
01:52:00,94,3463,0
01:52:10,86,3472,0
01:52:20,79,3477,0
01:52:30,75,3480,0
01:52:40,73,3484,0
01:52:50,73,3482,0
01:53:00,70,3478,0
01:53:10,72,3477,0
01:53:20,76,3472,0
01:53:30,77,3467,0
01:53:40,77,3468,0
01:53:50,77,3468,0
01:54:00,76,3466,0
01:54:10,75,3462,0
01:54:20,75,3459,0
01:54:30,74,3453,0
01:54:40,73,3451,0
01:54:50,73,3446,0
01:55:00,75,3441,0
01:55:10,78,3439,0
01:55:20,78,3434,0
01:55:30,78,3431,0
01:55:40,76,3420,0
01:55:50,75,3417,0
01:56:00,77,3411,0
01:56:10,75,3406,0
01:56:20,73,3399,0
01:56:30,75,3396,0
01:56:40,74,3391,0
01:56:50,78,3387,0
01:57:00,76,3383,0
01:57:10,74,3378,0
01:57:20,74,3372,0
01:57:30,74,3365,0
01:57:40,77,3357,0
01:57:50,77,3352,0
01:58:00,77,3346,0
01:58:10,76,3338,0
01:58:20,75,3340,0
01:58:30,75,3332,0
01:58:40,76,3330,0
01:58:50,74,3328,0
01:59:00,76,3321,0
01:59:10,76,3318,0
01:59:20,72,3311,0
01:59:30,70,3307,0
01:59:40,71,3307,0
01:59:50,75,3299,0
02:00:00,76,3298,0
02:00:10,76,3294,0
02:00:20,75,3289,0
02:00:30,74,3291,0
02:00:40,77,3290,0
02:00:50,78,3284,0
02:01:00,74,3284,0
02:01:10,74,3280,0
02:01:20,75,3280,0
02:01:30,76,3278,0
02:01:40,75,3274,0
02:01:50,75,3273,0
02:02:00,74,3270,0
02:02:10,76,3267,0
02:02:20,76,3264,0
02:02:30,75,3265,0
02:02:40,76,3264,0
02:02:50,76,3262,0
02:03:00,76,3261,0
02:03:10,73,3256,0
02:03:20,75,3258,0
02:03:30,74,3253,0
02:03:40,75,3254,0
02:03:50,72,3254,0
02:04:00,73,3252,0
02:04:10,76,3253,0
02:04:20,76,3249,0
02:04:30,76,3247,0
02:04:40,75,3250,0
02:04:50,75,3249,0
02:05:00,76,3246,0
02:05:10,77,3242,0
02:05:20,77,3244,0
02:05:30,76,3243,0
02:05:40,75,3240,0
02:05:50,76,3240,0
02:06:00,76,3241,0
02:06:10,76,3238,0
02:06:20,75,3236,0
02:06:30,73,3236,0
02:06:40,74,3239,0
02:06:50,76,3234,0
02:07:00,78,3233,0
02:07:10,78,3234,0
02:07:20,77,3232,0
02:07:30,75,3231,0
02:07:40,74,3230,0
02:07:50,76,3226,0
02:08:00,75,3230,0
02:08:10,72,3225,0
02:08:20,71,3226,0
02:08:30,73,3228,0
02:08:40,76,3224,0
02:08:50,77,3223,0
02:09:00,74,3225,0
02:09:10,74,3225,0
02:09:20,76,3224,0
02:09:30,76,3223,0
02:09:40,76,3226,0
