00:00:00,76,3228,1
00:00:10,87,3250,1
00:00:20,93,3326,0
00:00:30,86,3345,0
00:00:40,80,3345,0
00:00:50,76,3336,1
00:01:00,74,3331,1
00:01:10,80,3329,1
00:01:20,83,3311,1
00:01:30,79,3297,0
00:01:40,58,3286,1
00:01:50,76,3276,1
00:02:00,80,3282,1
00:02:10,89,3298,1
00:02:20,93,3336,0
00:02:30,96,3356,1
00:02:40,89,3366,0
00:02:50,83,3375,0
00:03:00,86,3381,0
00:03:10,86,3386,0
00:03:20,84,3383,1
00:03:30,84,3378,0
00:03:40,83,3377,1
00:03:50,82,3379,1
00:04:00,81,3381,1
00:04:10,78,3380,1
00:04:20,76,3383,1
00:04:30,76,3385,0
00:04:40,76,3375,1
00:04:50,78,3381,0
00:05:00,84,3367,0
00:05:10,87,3380,1
00:05:20,79,3385,1
00:05:30,73,3380,1
00:05:40,75,3375,1
00:05:50,81,3377,0
00:06:00,77,3379,0
00:06:10,76,3381,0
00:06:20,75,3382,0
00:06:30,76,3386,0
00:06:40,78,3384,0
00:06:50,77,3382,1
00:07:00,80,3376,0
00:07:10,85,3373,1
00:07:20,86,3374,1
00:07:30,82,3374,0
00:07:40,80,3370,0
00:07:50,79,3365,1
00:08:00,83,3364,1
00:08:10,86,3354,1
00:08:20,95,3364,1
00:08:30,89,3356,1
00:08:40,95,3361,1
00:08:50,87,3362,1
00:09:00,84,3363,0
00:09:10,98,3350,1
00:09:20,97,3360,1
00:09:30,89,3363,1
00:09:40,83,3361,1
00:09:50,86,3360,1
00:10:00,84,3359,1
00:10:10,79,3357,0
00:10:20,76,3351,1
00:10:30,77,3340,1
00:10:40,79,3338,1
00:10:50,78,3331,0
00:11:00,76,3329,0
00:11:10,76,3329,0
00:11:20,75,3333,0
00:11:30,75,3331,0
00:11:40,74,3332,0
00:11:50,74,3332,0
00:12:00,73,3327,0
00:12:10,74,3333,0
00:12:20,73,3335,0
00:12:30,75,3339,0
00:12:40,75,3342,0
00:12:50,75,3334,1
00:13:00,76,3342,0
00:13:10,78,3348,0
00:13:20,78,3349,1
00:13:30,78,3357,1
00:13:40,79,3362,1
00:13:50,86,3367,1
00:14:00,97,3366,1
00:14:10,105,3370,1
00:14:20,107,3365,1
00:14:30,107,3374,1
00:14:40,109,3380,1
00:14:50,106,3384,1
00:15:00,96,3378,1
00:15:10,113,3374,0
00:15:20,93,3377,0
00:15:30,77,3378,0
00:15:40,75,3382,0
00:15:50,72,3385,0
00:16:00,70,3385,0
00:16:10,69,3372,0
00:16:20,71,3366,0
00:16:30,71,3362,0
00:16:40,73,3355,0
00:16:50,73,3354,0
00:17:00,72,3349,0
00:17:10,77,3345,0
00:17:20,80,3351,1
00:17:30,81,3352,1
00:17:40,80,3347,1
00:17:50,84,3349,0
00:18:00,75,3348,0
00:18:10,75,3349,0
00:18:20,72,3348,0
00:18:30,72,3349,0
00:18:40,73,3351,0
00:18:50,71,3352,0
00:19:00,70,3355,0
00:19:10,72,3359,0
00:19:20,74,3352,1
00:19:30,83,3347,0
00:19:40,83,3346,0
00:19:50,78,3355,0
00:20:00,80,3353,0
00:20:10,81,3354,0
00:20:20,80,3356,1
00:20:30,79,3306,0
00:20:40,81,3252,0
00:20:50,80,3219,0
00:21:00,78,3194,0
00:21:10,78,3169,0
00:21:20,77,3242,1
00:21:30,75,3267,0
00:21:40,78,3285,0
00:21:50,78,3289,0
00:22:00,78,3293,0
00:22:10,78,3294,0
00:22:20,80,3295,0
00:22:30,74,3298,1
00:22:40,75,3302,0
00:22:50,78,3307,0
00:23:00,74,3311,0
00:23:10,77,3315,0
00:23:20,79,3322,0
00:23:30,80,3322,0
00:23:40,80,3320,0
00:23:50,81,3325,0
00:24:00,80,3325,0
00:24:10,79,3327,0
00:24:20,79,3330,0
00:24:30,81,3333,0
00:24:40,81,3336,0
00:24:50,81,3335,0
00:25:00,79,3330,0
00:25:10,79,3329,0
00:25:20,78,3331,0
00:25:30,78,3328,0
00:25:40,79,3327,0
00:25:50,78,3325,0
00:26:00,77,3317,0
00:26:10,79,3317,0
00:26:20,80,3318,0
00:26:30,80,3315,0
00:26:40,80,3315,1
00:26:50,82,3313,0
00:27:00,81,3313,0
00:27:10,80,3312,0
00:27:20,82,3316,0
00:27:30,81,3316,0
00:27:40,80,3318,0
00:27:50,79,3317,0
00:28:00,81,3321,1
00:28:10,82,3320,0
00:28:20,81,3325,0
00:28:30,79,3326,0
00:28:40,78,3327,0
00:28:50,79,1212,0
00:29:00,80,3336,0
00:29:10,82,3337,0
00:29:20,84,3339,0
00:29:30,88,3343,0
00:29:40,87,3346,0
00:29:50,82,3350,0
00:30:00,82,3347,0
00:30:10,79,3350,0
00:30:20,81,3354,0
00:30:30,81,3358,0
00:30:40,82,3360,0
00:30:50,83,3362,0
00:31:00,82,3365,0
00:31:10,82,3361,0
00:31:20,84,3358,0
00:31:30,82,3358,0
00:31:40,82,3358,0
00:31:50,81,3359,0
00:32:00,79,3363,0
00:32:10,79,3362,0
00:32:20,80,3366,0
00:32:30,80,3368,0
00:32:40,79,3373,0
00:32:50,78,3375,0
00:33:00,77,3377,0
00:33:10,78,3376,0
00:33:20,79,3378,0
00:33:30,81,3382,0
00:33:40,82,3386,0
00:33:50,80,3389,0
00:34:00,79,3389,0
00:34:10,81,3390,0
00:34:20,81,3394,0
00:34:30,82,3395,0
00:34:40,83,3397,0
00:34:50,83,3408,1
00:35:00,84,3417,0
00:35:10,84,3422,0
00:35:20,84,3426,0
00:35:30,83,3429,0
00:35:40,83,3432,0
00:35:50,82,3432,0
00:36:00,81,3432,0
00:36:10,81,3436,0
00:36:20,80,3435,0
00:36:30,80,3436,0
00:36:40,82,3436,0
00:36:50,84,3437,0
00:37:00,84,3437,0
00:37:10,84,3432,1
00:37:20,81,3431,0
00:37:30,90,3424,0
00:37:40,82,3428,0
00:37:50,81,3428,0
00:38:00,80,3427,0
00:38:10,80,3429,0
00:38:20,79,3426,0
00:38:30,79,3425,0
00:38:40,80,3427,0
00:38:50,80,3426,0
00:39:00,82,3425,0
00:39:10,80,3429,0
00:39:20,80,3429,0
00:39:30,81,3427,0
00:39:40,81,3429,0
00:39:50,81,3430,0
00:40:00,81,3431,0
00:40:10,81,3429,0
00:40:20,82,3432,0
00:40:30,81,3432,0
00:40:40,81,3435,1
00:40:50,83,3431,0
00:41:00,81,3437,0
00:41:10,81,3436,0
00:41:20,79,3433,0
00:41:30,78,3435,0
00:41:40,79,3432,0
00:41:50,83,3437,0
00:42:00,85,3437,0
00:42:10,86,3438,0
00:42:20,86,3442,0
00:42:30,85,3443,0
00:42:40,84,3446,0
00:42:50,82,3446,0
00:43:00,81,3447,0
00:43:10,80,3447,0
00:43:20,80,3448,0
00:43:30,80,3449,0
00:43:40,80,3450,0
00:43:50,80,3452,0
00:44:00,80,3456,0
00:44:10,82,3457,0
00:44:20,82,3459,0
00:44:30,82,3456,0
00:44:40,82,3466,0
00:44:50,83,3461,0
00:45:00,83,3465,0
00:45:10,84,3464,0
00:45:20,82,3466,0
00:45:30,81,3469,0
00:45:40,79,3171,0
00:45:50,79,3473,0
00:46:00,80,3476,0
00:46:10,84,3477,0
00:46:20,84,3480,0
00:46:30,83,3481,0
00:46:40,80,3481,0
00:46:50,81,3485,0
00:47:00,84,3485,0
00:47:10,81,3487,0
00:47:20,81,3486,0
00:47:30,80,3487,0
00:47:40,81,3489,0
00:47:50,82,3492,0
00:48:00,82,3494,0
00:48:10,81,3495,0
00:48:20,80,3496,0
00:48:30,82,3496,0
00:48:40,83,3501,0
00:48:50,84,3498,0
00:49:00,85,3499,0
00:49:10,84,3502,0
00:49:20,82,3506,0
00:49:30,81,3507,0
00:49:40,81,3504,0
00:49:50,83,3508,0
00:50:00,83,3511,0
00:50:10,81,3509,0
00:50:20,81,3511,0
00:50:30,83,3510,0
00:50:40,82,3511,0
00:50:50,80,3510,0
00:51:00,81,3511,0
00:51:10,85,3516,0
00:51:20,78,3512,0
00:51:30,81,3515,0
00:51:40,83,3518,0
00:51:50,85,3518,0
00:52:00,84,3517,0
00:52:10,83,3522,0
00:52:20,83,3518,0
00:52:30,85,3521,0
00:52:40,87,3522,0
00:52:50,84,3525,0
00:53:00,83,3521,0
00:53:10,83,3524,0
00:53:20,82,3527,0
00:53:30,80,3526,0
00:53:40,81,3528,0
00:53:50,83,3529,0
00:54:00,83,3531,0
00:54:10,84,3532,0
00:54:20,84,3531,0
00:54:30,82,3533,0
00:54:40,82,3536,0
00:54:50,83,3533,0
00:55:00,81,3536,0
00:55:10,81,3538,0
00:55:20,83,3540,0
00:55:30,84,3536,0
00:55:40,82,3539,0
00:55:50,83,3538,0
00:56:00,82,3541,0
00:56:10,83,3540,0
00:56:20,82,3542,0
00:56:30,82,3540,0
00:56:40,82,3540,0
00:56:50,82,3539,0
00:57:00,81,3545,0
00:57:10,82,3545,0
00:57:20,84,3545,0
00:57:30,83,3543,0
00:57:40,83,3547,0
00:57:50,81,3546,0
00:58:00,82,3549,0
00:58:10,82,3549,0
